pincode,city,delivery_model,platform,zone_type,weekly_earnings,deliveries_per_day,is_part_time,earnings_consistency,experience_months,multi_platform,cold_chain,flood_risk,heat_risk,aqi_risk,cyclone_risk,coastal_zone,seasonal_index,month,no_claim_weeks,no_claim_discount,weekly_premium,max_weekly_payout
560047,Bengaluru,hyperlocal,Apollo24x7,commercial,6842,11,0,0.342,33,0,0,0.323,0.252,0.354,0.061,0,0.832,7,1,0.03,164.54,800.0
380009,Ahmedabad,scheduled,PharmEasy,residential,2649,23,0,0.932,31,0,0,0.431,0.926,0.625,0.074,0,0.344,1,1,0.03,32.6,397.0
600020,Chennai,hyperlocal,Apollo24x7,industrial,5585,15,0,0.573,26,0,1,0.873,0.793,0.568,0.558,1,0.992,6,3,0.09,164.1,800.0
226003,Lucknow,same_day,Tata1mg,residential,3900,8,0,0.826,13,0,0,0.611,0.835,0.807,0.036,0,0.758,9,0,0.0,91.69,585.0
411014,Pune,same_day,PharmEasy,industrial,5601,7,0,0.667,60,1,0,0.438,0.55,0.461,0.04,0,0.29,3,2,0.06,68.13,800.0
110051,Delhi,same_day,Tata1mg,residential,4527,10,0,0.7,37,0,0,0.691,0.918,0.945,0.051,0,0.616,5,1,0.03,92.36,679.0
560047,Bengaluru,same_day,PharmEasy,residential,5059,5,0,0.549,2,0,1,0.384,0.272,0.339,0.014,0,0.445,3,0,0.0,84.79,759.0
560047,Bengaluru,same_day,Tata1mg,residential,3722,10,0,0.629,5,1,0,0.319,0.266,0.363,0.061,0,0.497,4,3,0.09,69.26,558.0
560034,Bengaluru,same_day,PharmEasy,residential,4160,13,0,0.717,64,1,0,0.539,0.316,0.363,0.028,0,0.26,11,2,0.06,66.11,624.0
400022,Mumbai,same_day,Apollo24x7,residential,6093,10,0,0.662,16,0,0,0.568,0.462,0.587,0.272,0,0.932,7,0,0.0,148.55,800.0
500008,Hyderabad,scheduled,Netmeds,residential,2963,19,0,0.514,14,1,0,0.683,0.756,0.569,0.126,0,0.274,11,2,0.06,31.84,444.0
411001,Pune,scheduled,PharmEasy,commercial,4794,22,0,0.72,23,1,0,0.511,0.539,0.438,0.068,0,0.24,3,1,0.03,50.34,719.0
560008,Bengaluru,same_day,Apollo24x7,hospital_adjacent,4092,8,0,0.929,21,0,0,0.565,0.314,0.394,0.017,0,0.528,10,0,0.0,82.31,614.0
110044,Delhi,same_day,PharmEasy,residential,5110,10,0,0.847,1,0,0,0.845,0.904,1.0,0.013,0,0.563,4,0,0.0,101.92,766.0
226010,Lucknow,same_day,Tata1mg,residential,4204,10,0,0.926,13,0,0,0.444,0.796,0.766,0.013,0,0.837,8,1,0.03,89.1,631.0
560034,Bengaluru,hyperlocal,Apollo24x7,hospital_adjacent,6115,16,0,0.762,12,0,1,0.543,0.313,0.371,0.042,0,0.361,11,1,0.03,192.59,800.0
380006,Ahmedabad,same_day,Tata1mg,residential,5842,11,0,0.85,9,1,0,0.278,0.869,0.633,0.097,0,0.92,8,1,0.03,85.86,800.0
500081,Hyderabad,same_day,PharmEasy,commercial,5339,7,0,0.369,9,0,0,0.383,0.694,0.503,0.09,0,0.211,1,1,0.03,73.44,800.0
440022,Nagpur,same_day,Apollo24x7,residential,6557,4,1,0.549,6,0,0,0.385,0.779,0.475,0.079,0,0.773,6,2,0.06,127.59,800.0
345002,Jaisalmer,scheduled,Tata1mg,residential,4250,20,0,0.891,20,0,1,0.057,0.972,0.15,0.027,0,0.286,11,0,0.0,56.97,638.0
380009,Ahmedabad,same_day,Apollo24x7,hospital_adjacent,3936,7,0,0.866,13,0,0,0.465,0.926,0.636,0.116,0,0.758,9,2,0.06,93.8,590.0
226016,Lucknow,same_day,Tata1mg,hospital_adjacent,4600,7,0,0.604,13,0,0,0.598,0.815,0.788,0.009,0,0.219,1,3,0.09,85.66,690.0
400063,Mumbai,same_day,PharmEasy,residential,5160,9,0,0.815,15,0,0,0.947,0.532,0.67,0.303,0,0.67,10,2,0.06,90.64,774.0
500016,Hyderabad,hyperlocal,Tata1mg,commercial,5819,17,0,0.496,43,0,0,0.456,0.674,0.554,0.09,0,0.368,11,1,0.03,106.26,800.0
500008,Hyderabad,hyperlocal,Tata1mg,hospital_adjacent,8135,15,0,0.469,20,0,1,0.683,0.758,0.553,0.09,0,0.628,4,1,0.03,238.76,800.0
600020,Chennai,hyperlocal,Apollo24x7,hospital_adjacent,4030,11,0,0.942,14,0,0,0.798,0.782,0.575,0.609,1,0.706,9,0,0.0,159.56,604.0
110044,Delhi,hyperlocal,Apollo24x7,residential,6714,15,0,0.424,16,0,1,0.779,0.902,0.988,0.035,0,0.624,4,0,0.0,250.0,800.0
560034,Bengaluru,hyperlocal,Tata1mg,residential,7762,11,0,0.632,15,0,0,0.564,0.292,0.402,0.006,0,0.624,10,1,0.03,179.39,800.0
411045,Pune,same_day,Tata1mg,residential,5394,9,0,0.698,14,1,0,0.571,0.552,0.456,0.064,0,0.157,3,0,0.0,77.22,800.0
700001,Kolkata,hyperlocal,PhonePePincode,commercial,6672,8,0,0.783,5,0,1,0.815,0.663,0.695,0.44,1,0.616,10,2,0.06,250.0,800.0
560076,Bengaluru,hyperlocal,PhonePePincode,commercial,6275,13,0,0.481,10,1,0,0.759,0.358,0.44,0.069,0,0.522,5,3,0.09,174.76,800.0
600001,Chennai,hyperlocal,PhonePePincode,hospital_adjacent,6088,14,0,0.95,1,0,0,0.739,0.747,0.49,0.592,1,0.748,6,1,0.03,243.62,800.0
440010,Nagpur,scheduled,Tata1mg,residential,4564,15,0,0.932,39,0,0,0.431,0.824,0.525,0.005,0,0.199,11,1,0.03,52.23,685.0
560047,Bengaluru,same_day,PharmEasy,residential,4383,10,0,0.365,16,0,1,0.299,0.274,0.385,0.038,0,0.959,8,0,0.0,100.02,657.0
400064,Mumbai,hyperlocal,PhonePePincode,hospital_adjacent,6202,19,0,0.596,17,1,0,0.899,0.499,0.669,0.256,0,0.8,6,1,0.03,217.0,800.0
500001,Hyderabad,hyperlocal,Apollo24x7,commercial,7098,15,0,0.801,19,0,0,0.505,0.74,0.542,0.086,0,0.447,1,4,0.12,166.71,800.0
380015,Ahmedabad,hyperlocal,Tata1mg,hospital_adjacent,5354,10,0,0.389,11,0,0,0.242,0.847,0.547,0.077,0,0.874,9,4,0.12,116.72,800.0
345002,Jaisalmer,scheduled,Tata1mg,residential,3172,25,0,0.796,17,0,0,0.058,0.973,0.207,0.035,0,0.47,5,0,0.0,54.13,476.0
600042,Chennai,scheduled,PharmEasy,commercial,3686,20,0,0.522,13,0,0,0.869,0.849,0.538,0.635,1,0.155,3,1,0.03,62.96,553.0
600001,Chennai,hyperlocal,Apollo24x7,hospital_adjacent,5172,8,0,0.685,11,0,0,0.715,0.735,0.489,0.573,1,0.956,6,2,0.06,157.7,776.0
110003,Delhi,hyperlocal,Tata1mg,hospital_adjacent,5982,11,0,0.963,3,1,0,0.38,0.9,0.942,0.025,0,0.314,12,0,0.0,129.13,800.0
110006,Delhi,hyperlocal,Tata1mg,hospital_adjacent,5754,16,0,0.564,9,1,0,0.819,0.878,1.0,0.039,0,0.51,10,4,0.12,122.36,800.0
500001,Hyderabad,same_day,Tata1mg,residential,4940,10,0,0.938,29,1,0,0.562,0.756,0.577,0.062,0,0.413,3,0,0.0,80.14,741.0
560076,Bengaluru,hyperlocal,Tata1mg,commercial,7233,11,0,0.662,25,0,0,0.766,0.323,0.473,0.038,0,0.492,5,0,0.0,180.47,800.0
700064,Kolkata,hyperlocal,Apollo24x7,commercial,6284,11,0,0.642,13,0,1,0.905,0.676,0.74,0.471,1,0.707,8,1,0.03,250.0,800.0
751024,Bhubaneswar,scheduled,Netmeds,residential,3309,16,0,0.492,1,0,0,0.725,0.695,0.439,0.792,1,0.95,8,1,0.03,72.77,496.0
400064,Mumbai,same_day,Tata1mg,commercial,3004,6,0,0.877,3,1,0,0.948,0.496,0.675,0.323,0,0.54,10,1,0.03,85.33,451.0
302012,Jaipur,same_day,Apollo24x7,industrial,4695,6,0,0.683,74,0,0,0.187,0.871,0.596,0.025,0,0.794,6,1,0.03,75.96,704.0
600096,Chennai,same_day,Apollo24x7,commercial,3276,8,0,0.957,84,0,1,0.422,0.704,0.467,0.52,0,0.253,1,3,0.09,74.15,491.0
380001,Ahmedabad,scheduled,Tata1mg,residential,4742,22,0,0.551,21,1,0,0.295,0.888,0.639,0.075,0,0.479,5,3,0.09,52.82,711.0
226016,Lucknow,same_day,PharmEasy,residential,5902,8,0,0.939,8,0,0,0.609,0.848,0.799,0.028,0,0.46,5,0,0.0,92.19,800.0
226001,Lucknow,same_day,PharmEasy,commercial,6379,5,0,0.742,38,0,0,0.507,0.836,0.739,0.0,0,0.182,11,2,0.06,113.68,800.0
110018,Delhi,hyperlocal,Apollo24x7,residential,6928,13,0,0.796,26,0,1,0.392,0.92,0.934,0.052,0,0.241,11,1,0.03,198.44,800.0
462001,Bhopal,hyperlocal,Apollo24x7,hospital_adjacent,5528,11,0,0.717,14,0,0,0.374,0.719,0.411,0.03,0,0.192,3,1,0.03,111.1,800.0
641041,Coimbatore,scheduled,Netmeds,residential,4117,19,0,0.559,8,1,0,0.23,0.62,0.296,0.173,0,0.599,5,0,0.0,54.63,618.0
560034,Bengaluru,hyperlocal,Apollo24x7,residential,5536,11,0,0.916,35,1,0,0.574,0.303,0.389,0.056,0,0.846,6,4,0.12,102.32,800.0
226010,Lucknow,same_day,Tata1mg,commercial,4824,6,0,0.885,26,0,0,0.468,0.778,0.715,0.0,0,0.984,9,0,0.0,88.03,724.0
110003,Delhi,hyperlocal,Tata1mg,hospital_adjacent,8008,16,0,0.778,19,0,1,0.392,0.928,0.939,0.025,0,0.394,1,2,0.06,226.62,800.0
500032,Hyderabad,same_day,Apollo24x7,hospital_adjacent,4420,11,0,0.97,13,0,1,0.387,0.69,0.542,0.087,0,0.416,12,1,0.03,99.73,663.0
110092,Delhi,same_day,PharmEasy,residential,4687,9,0,0.47,10,0,1,0.724,0.938,0.922,0.055,0,0.627,4,2,0.06,107.13,703.0
641004,Coimbatore,same_day,Tata1mg,hospital_adjacent,4705,10,0,0.615,11,0,1,0.28,0.643,0.299,0.149,0,0.805,6,1,0.03,104.53,706.0
400012,Mumbai,same_day,Tata1mg,commercial,5268,10,0,0.761,3,0,1,0.912,0.487,0.646,0.297,0,0.184,3,0,0.0,101.98,790.0
500008,Hyderabad,same_day,PharmEasy,residential,4569,5,0,0.783,54,1,0,0.74,0.744,0.585,0.127,0,0.75,7,4,0.12,81.31,685.0
226016,Lucknow,same_day,PharmEasy,hospital_adjacent,5303,5,0,0.883,26,0,1,0.625,0.878,0.804,0.006,0,0.473,10,2,0.06,99.62,795.0
302003,Jaipur,same_day,Tata1mg,hospital_adjacent,4795,7,0,0.997,1,1,0,0.201,0.885,0.567,0.011,0,0.789,6,2,0.06,86.14,719.0
700001,Kolkata,scheduled,Netmeds,commercial,4363,19,0,0.775,10,1,1,0.802,0.643,0.711,0.428,1,0.418,2,0,0.0,75.9,654.0
560038,Bengaluru,same_day,Tata1mg,residential,3170,7,0,0.784,11,0,0,0.666,0.303,0.405,0.024,0,0.245,3,1,0.03,76.39,476.0
700027,Kolkata,hyperlocal,PhonePePincode,hospital_adjacent,6554,19,0,0.811,2,0,1,0.833,0.648,0.689,0.418,0,0.461,5,0,0.0,250.0,800.0
226010,Lucknow,same_day,Tata1mg,residential,5322,6,0,0.85,11,1,0,0.469,0.794,0.756,0.019,0,0.999,6,0,0.0,92.53,798.0
110044,Delhi,scheduled,PharmEasy,commercial,4274,16,0,0.755,38,1,0,0.747,0.917,0.983,0.035,0,0.336,3,2,0.06,57.93,641.0
411021,Pune,same_day,Apollo24x7,hospital_adjacent,4000,5,0,0.785,6,1,0,0.411,0.524,0.43,0.036,0,0.226,3,0,0.0,76.62,600.0
440022,Nagpur,scheduled,Tata1mg,residential,2733,18,0,0.562,12,0,1,0.399,0.807,0.457,0.025,0,0.28,11,2,0.06,33.25,410.0
411006,Pune,scheduled,Netmeds,hospital_adjacent,4363,17,0,0.449,8,1,0,0.627,0.549,0.501,0.007,0,0.722,8,3,0.09,58.3,654.0
400064,Mumbai,same_day,Tata1mg,hospital_adjacent,6610,7,0,0.833,18,1,0,0.905,0.486,0.663,0.292,0,0.718,5,4,0.12,142.85,800.0
302017,Jaipur,same_day,Tata1mg,residential,4442,8,0,0.821,7,0,0,0.21,0.902,0.516,0.006,0,0.718,8,0,0.0,88.27,666.0
641001,Coimbatore,scheduled,Netmeds,commercial,3440,16,0,0.32,1,0,1,0.316,0.691,0.343,0.203,0,0.816,9,3,0.09,63.09,516.0
345002,Jaisalmer,scheduled,Netmeds,residential,3731,17,0,0.779,27,1,0,0.032,0.977,0.168,0.027,0,0.533,4,4,0.12,46.46,560.0
302001,Jaipur,scheduled,Tata1mg,residential,3477,17,0,0.792,6,0,0,0.116,0.886,0.562,0.054,0,0.204,11,1,0.03,50.58,522.0
600040,Chennai,hyperlocal,PhonePePincode,hospital_adjacent,5706,13,0,0.657,1,0,0,0.508,0.763,0.498,0.543,0,0.847,7,1,0.03,138.65,800.0
380001,Ahmedabad,same_day,Tata1mg,industrial,5889,9,0,0.956,4,1,0,0.372,0.885,0.602,0.092,0,0.471,5,0,0.0,84.58,800.0
462003,Bhopal,same_day,Tata1mg,residential,4999,8,0,0.702,24,0,0,0.493,0.714,0.485,0.019,0,0.761,7,1,0.03,86.47,750.0
600020,Chennai,hyperlocal,Apollo24x7,hospital_adjacent,5566,13,0,0.456,3,0,1,0.847,0.804,0.541,0.603,1,0.703,4,1,0.03,178.98,800.0
302001,Jaipur,same_day,PharmEasy,residential,5925,9,0,0.952,51,0,0,0.2,0.883,0.542,0.04,0,0.421,3,2,0.06,68.74,800.0
600001,Chennai,same_day,Tata1mg,commercial,4130,15,0,0.873,40,0,0,0.679,0.764,0.538,0.557,1,0.715,8,0,0.0,94.54,620.0
440001,Nagpur,same_day,PharmEasy,residential,5181,7,0,0.671,6,0,0,0.429,0.797,0.492,0.027,0,0.442,12,0,0.0,78.85,777.0
110051,Delhi,same_day,Tata1mg,hospital_adjacent,4517,9,0,0.468,47,1,0,0.698,0.923,0.937,0.011,0,0.383,1,4,0.12,83.5,678.0
700001,Kolkata,scheduled,Netmeds,residential,4182,18,0,0.817,43,0,0,0.776,0.657,0.749,0.42,1,0.708,5,2,0.06,64.23,627.0
440001,Nagpur,scheduled,Netmeds,hospital_adjacent,4987,16,0,0.612,40,0,0,0.397,0.837,0.504,0.008,0,0.893,8,0,0.0,65.44,748.0
440022,Nagpur,same_day,PharmEasy,residential,4886,8,0,0.795,2,1,0,0.378,0.776,0.501,0.046,0,0.81,9,1,0.03,89.27,733.0
462001,Bhopal,hyperlocal,Apollo24x7,hospital_adjacent,5810,14,0,0.806,21,1,1,0.428,0.695,0.471,0.004,0,0.589,4,0,0.0,148.13,800.0
500008,Hyderabad,same_day,PharmEasy,commercial,4021,7,0,0.685,5,1,0,0.726,0.736,0.589,0.129,0,0.444,2,0,0.0,90.52,603.0
110051,Delhi,same_day,PharmEasy,residential,5058,8,0,0.786,5,0,0,0.766,0.878,0.954,0.0,0,0.162,1,0,0.0,88.36,759.0
462003,Bhopal,scheduled,PharmEasy,hospital_adjacent,4330,22,0,0.745,1,0,1,0.454,0.746,0.491,0.025,0,0.838,9,0,0.0,76.46,650.0
440001,Nagpur,hyperlocal,Tata1mg,hospital_adjacent,6822,15,0,0.597,3,0,1,0.445,0.797,0.481,0.021,0,0.413,12,0,0.0,227.44,800.0
600040,Chennai,same_day,Tata1mg,residential,3576,11,0,0.783,11,0,0,0.555,0.748,0.495,0.531,0,0.392,2,0,0.0,85.22,536.0
700064,Kolkata,same_day,PharmEasy,residential,5053,6,0,0.49,19,1,0,0.912,0.699,0.769,0.47,1,0.459,10,4,0.12,85.44,758.0
751001,Bhubaneswar,scheduled,Netmeds,hospital_adjacent,4193,23,0,0.605,13,0,0,0.654,0.695,0.411,0.781,1,0.816,7,1,0.03,73.56,629.0
110085,Delhi,same_day,Tata1mg,residential,5426,8,0,0.659,12,0,0,0.432,0.897,0.93,0.017,0,0.715,8,2,0.06,85.92,800.0
411014,Pune,scheduled,Netmeds,commercial,4788,20,0,0.595,9,0,0,0.419,0.548,0.456,0.006,0,0.242,1,0,0.0,51.68,718.0
110051,Delhi,hyperlocal,Apollo24x7,hospital_adjacent,5870,9,0,0.827,14,0,0,0.72,0.923,0.931,0.067,0,0.79,6,2,0.06,147.33,800.0
440010,Nagpur,scheduled,Netmeds,hospital_adjacent,3546,27,0,0.531,24,0,0,0.385,0.848,0.52,0.052,0,0.706,5,0,0.0,67.69,532.0
411045,Pune,same_day,Apollo24x7,industrial,5109,9,0,0.708,54,0,1,0.557,0.573,0.46,0.027,0,0.75,8,3,0.09,83.14,766.0
110018,Delhi,same_day,Tata1mg,hospital_adjacent,4464,7,0,0.986,15,0,0,0.356,0.909,0.921,0.018,0,0.347,1,1,0.03,88.12,670.0
700001,Kolkata,same_day,Tata1mg,residential,4466,5,0,0.666,10,0,0,0.83,0.647,0.756,0.416,1,0.716,8,0,0.0,101.01,670.0
600020,Chennai,same_day,Tata1mg,commercial,3654,11,0,0.775,3,0,1,0.859,0.824,0.546,0.597,1,0.513,5,3,0.09,110.67,548.0
700001,Kolkata,same_day,PharmEasy,residential,4326,9,0,0.879,26,0,0,0.812,0.633,0.761,0.421,1,0.361,2,2,0.06,88.0,649.0
500032,Hyderabad,scheduled,Tata1mg,hospital_adjacent,3547,21,0,0.807,2,0,0,0.452,0.659,0.487,0.073,0,0.242,11,2,0.06,57.11,532.0
400068,Mumbai,scheduled,Netmeds,residential,5992,15,0,0.319,10,0,0,0.74,0.463,0.66,0.292,0,0.727,8,4,0.12,60.07,800.0
500016,Hyderabad,hyperlocal,PhonePePincode,residential,7498,7,0,0.531,5,0,0,0.438,0.715,0.521,0.114,0,0.676,4,1,0.03,185.21,800.0
560034,Bengaluru,hyperlocal,PhonePePincode,hospital_adjacent,5186,15,0,0.879,23,1,1,0.55,0.299,0.388,0.087,0,0.261,12,1,0.03,119.6,778.0
400051,Mumbai,hyperlocal,Tata1mg,hospital_adjacent,5267,18,0,0.888,9,0,0,0.453,0.409,0.53,0.329,1,0.887,9,0,0.0,145.38,790.0
500008,Hyderabad,scheduled,Netmeds,residential,3708,23,0,0.759,11,0,0,0.696,0.75,0.581,0.123,0,0.346,3,0,0.0,58.01,556.0
226010,Lucknow,same_day,PharmEasy,industrial,5752,10,0,0.681,9,0,0,0.454,0.796,0.711,0.024,0,0.332,1,0,0.0,80.05,800.0
110085,Delhi,same_day,PharmEasy,residential,6046,9,0,0.601,1,1,0,0.412,0.891,0.912,0.041,0,0.443,3,0,0.0,137.43,800.0
302001,Jaipur,scheduled,Netmeds,industrial,3264,20,0,0.88,6,0,0,0.227,0.902,0.575,0.005,0,0.691,5,1,0.03,56.22,490.0
600040,Chennai,same_day,PharmEasy,residential,4988,11,0,0.473,6,0,0,0.507,0.731,0.484,0.539,0,0.744,10,0,0.0,92.51,748.0
500081,Hyderabad,hyperlocal,Tata1mg,industrial,6975,11,0,0.639,22,0,1,0.346,0.666,0.507,0.083,0,0.772,7,0,0.0,213.91,800.0
751001,Bhubaneswar,scheduled,Netmeds,residential,2736,12,0,0.477,10,0,0,0.683,0.698,0.396,0.788,1,0.319,1,0,0.0,38.88,410.0
110092,Delhi,same_day,PharmEasy,commercial,5522,8,0,0.648,27,0,0,0.644,0.902,0.947,0.051,0,0.393,11,2,0.06,82.38,800.0
700001,Kolkata,same_day,Apollo24x7,commercial,4480,9,0,0.766,7,0,0,0.813,0.598,0.716,0.459,1,0.982,7,3,0.09,98.83,672.0
462001,Bhopal,hyperlocal,PhonePePincode,residential,5515,19,0,0.654,3,0,0,0.479,0.72,0.472,0.027,0,0.766,8,0,0.0,119.66,800.0
700012,Kolkata,hyperlocal,Tata1mg,hospital_adjacent,5763,8,0,0.695,2,0,0,0.816,0.645,0.753,0.419,1,0.655,5,0,0.0,159.1,800.0
500008,Hyderabad,scheduled,Netmeds,residential,4092,20,0,0.821,11,0,0,0.664,0.719,0.592,0.11,0,0.261,12,0,0.0,56.42,614.0
226003,Lucknow,scheduled,Netmeds,residential,5552,15,0,0.705,1,0,0,0.559,0.84,0.806,0.031,0,0.642,4,0,0.0,66.08,800.0
560076,Bengaluru,scheduled,Netmeds,residential,3702,19,0,0.571,34,0,0,0.776,0.326,0.454,0.053,0,0.876,8,3,0.09,56.72,555.0
345002,Jaisalmer,scheduled,Tata1mg,hospital_adjacent,4643,25,0,0.878,12,0,0,0.059,0.989,0.17,0.046,0,0.789,7,1,0.03,61.03,696.0
400078,Mumbai,hyperlocal,Tata1mg,hospital_adjacent,5592,15,0,0.647,5,0,1,0.781,0.502,0.635,0.29,0,0.331,1,0,0.0,147.54,800.0
462001,Bhopal,same_day,Tata1mg,hospital_adjacent,3619,13,0,0.683,13,0,0,0.416,0.705,0.472,0.039,0,0.222,2,2,0.06,75.41,543.0
400050,Mumbai,same_day,PharmEasy,residential,5253,8,0,0.572,5,0,0,0.381,0.418,0.531,0.325,1,0.962,8,0,0.0,95.42,788.0
400022,Mumbai,same_day,PharmEasy,residential,4676,8,0,0.477,18,0,1,0.554,0.461,0.596,0.271,0,0.307,12,2,0.06,91.53,701.0
110044,Delhi,same_day,Tata1mg,commercial,5361,9,0,0.84,1,0,0,0.773,0.924,0.988,0.03,0,0.726,9,0,0.0,99.43,800.0
500038,Hyderabad,hyperlocal,PhonePePincode,hospital_adjacent,6477,10,0,0.245,26,0,1,0.708,0.726,0.555,0.104,0,0.342,2,1,0.03,224.11,800.0
302001,Jaipur,same_day,Tata1mg,residential,4433,7,0,0.656,22,0,0,0.197,0.88,0.566,0.042,0,0.936,7,1,0.03,81.85,665.0
411001,Pune,scheduled,Netmeds,residential,2757,17,0,0.605,11,0,1,0.5,0.562,0.468,0.046,0,0.948,8,1,0.03,39.08,414.0
411045,Pune,same_day,Tata1mg,hospital_adjacent,4068,4,1,0.899,37,0,0,0.481,0.529,0.499,0.029,0,0.589,10,0,0.0,84.89,610.0
700046,Kolkata,same_day,Tata1mg,industrial,5176,6,0,0.814,1,0,1,0.885,0.691,0.76,0.43,1,0.175,12,2,0.06,104.69,776.0
462001,Bhopal,same_day,PharmEasy,residential,5483,8,0,0.96,4,1,1,0.378,0.713,0.42,0.024,0,0.229,3,4,0.12,77.88,800.0
302017,Jaipur,hyperlocal,Apollo24x7,commercial,8027,11,0,0.783,3,0,1,0.189,0.862,0.481,0.054,0,0.798,8,1,0.03,206.84,800.0
560047,Bengaluru,same_day,Tata1mg,commercial,5315,11,0,0.83,1,0,1,0.352,0.291,0.373,0.027,0,0.242,2,3,0.09,77.42,797.0
400001,Mumbai,hyperlocal,PhonePePincode,industrial,6323,6,0,0.534,46,0,1,0.666,0.469,0.609,0.309,1,0.193,2,1,0.03,212.77,800.0
560034,Bengaluru,scheduled,Tata1mg,hospital_adjacent,2549,13,0,0.535,33,0,0,0.539,0.263,0.389,0.041,0,0.723,9,1,0.03,34.92,382.0
560011,Bengaluru,hyperlocal,Apollo24x7,hospital_adjacent,7034,18,0,0.853,8,0,0,0.559,0.282,0.386,0.027,0,0.653,5,3,0.09,177.24,800.0
226003,Lucknow,same_day,PharmEasy,hospital_adjacent,5232,9,0,0.459,11,0,0,0.594,0.836,0.783,0.014,0,0.388,12,2,0.06,90.23,785.0
411001,Pune,hyperlocal,PhonePePincode,hospital_adjacent,5615,14,0,0.363,26,0,1,0.48,0.534,0.456,0.031,0,0.219,1,2,0.06,127.87,800.0
560011,Bengaluru,hyperlocal,Apollo24x7,hospital_adjacent,5175,18,0,0.879,53,0,1,0.49,0.283,0.378,0.086,0,0.698,10,0,0.0,127.81,776.0
560076,Bengaluru,scheduled,Tata1mg,industrial,3082,24,0,0.756,4,0,1,0.774,0.313,0.413,0.038,0,0.725,4,3,0.09,61.36,462.0
700001,Kolkata,scheduled,Netmeds,commercial,2756,19,0,0.924,1,0,0,0.886,0.632,0.713,0.448,1,0.274,1,0,0.0,39.62,413.0
110006,Delhi,scheduled,Netmeds,commercial,2566,14,0,0.849,1,0,0,0.796,0.87,0.966,0.032,0,0.91,6,0,0.0,40.3,385.0
302001,Jaipur,same_day,PharmEasy,residential,4665,4,1,0.899,1,0,1,0.24,0.838,0.576,0.0,0,0.758,7,1,0.03,92.82,700.0
380009,Ahmedabad,same_day,PharmEasy,hospital_adjacent,3930,11,0,0.623,1,1,0,0.437,0.905,0.646,0.087,0,0.902,9,0,0.0,103.24,590.0
500081,Hyderabad,same_day,Tata1mg,residential,4285,8,0,0.537,57,0,0,0.335,0.68,0.474,0.089,0,0.877,6,3,0.09,76.38,643.0
110003,Delhi,same_day,PharmEasy,residential,5285,9,0,0.69,14,0,0,0.362,0.907,0.919,0.044,0,0.812,7,1,0.03,89.72,793.0
560011,Bengaluru,hyperlocal,Tata1mg,commercial,5175,14,0,0.59,10,0,0,0.527,0.3,0.383,0.047,0,0.884,7,2,0.06,112.23,776.0
110006,Delhi,same_day,Tata1mg,hospital_adjacent,4148,8,0,0.842,29,1,0,0.735,0.926,0.984,0.045,0,0.806,8,0,0.0,106.24,622.0
345001,Jaisalmer,scheduled,Netmeds,hospital_adjacent,4557,23,0,0.731,11,0,0,0.035,0.977,0.167,0.0,0,0.237,11,2,0.06,51.51,684.0
400053,Mumbai,same_day,Apollo24x7,residential,5670,11,0,0.723,3,0,0,0.554,0.455,0.571,0.317,0,0.689,4,0,0.0,91.9,800.0
411021,Pune,scheduled,PharmEasy,hospital_adjacent,2992,24,0,0.571,14,1,0,0.336,0.545,0.395,0.034,0,0.344,2,0,0.0,33.54,449.0
751002,Bhubaneswar,scheduled,PharmEasy,hospital_adjacent,2976,21,0,0.733,37,0,0,0.578,0.706,0.378,0.76,1,0.77,7,3,0.09,39.19,446.0
400022,Mumbai,same_day,Apollo24x7,hospital_adjacent,5262,8,0,0.662,12,0,1,0.523,0.437,0.576,0.277,0,0.815,9,3,0.09,104.27,789.0
380001,Ahmedabad,scheduled,PharmEasy,hospital_adjacent,4147,16,0,0.919,1,0,0,0.309,0.858,0.622,0.052,0,0.958,6,1,0.03,66.37,622.0
500032,Hyderabad,same_day,Tata1mg,residential,5934,6,0,0.538,19,1,0,0.433,0.678,0.52,0.058,0,0.193,2,2,0.06,71.02,800.0
411006,Pune,same_day,Tata1mg,residential,3708,10,0,0.754,15,0,0,0.593,0.58,0.481,0.027,0,0.754,9,1,0.03,85.76,556.0
400050,Mumbai,same_day,PharmEasy,residential,3848,8,0,0.897,2,0,0,0.385,0.414,0.564,0.32,1,0.256,3,1,0.03,76.54,577.0
600096,Chennai,hyperlocal,Apollo24x7,commercial,4940,14,0,0.927,22,1,0,0.463,0.741,0.498,0.511,0,0.87,8,1,0.03,120.57,741.0
700001,Kolkata,hyperlocal,PhonePePincode,commercial,4552,13,0,0.96,28,1,1,0.851,0.649,0.751,0.435,1,0.962,6,2,0.06,166.36,683.0
440022,Nagpur,same_day,Apollo24x7,residential,5322,9,0,0.776,49,0,0,0.373,0.816,0.473,0.007,0,0.943,6,0,0.0,84.23,798.0
400022,Mumbai,hyperlocal,PhonePePincode,hospital_adjacent,6028,13,0,0.47,1,0,1,0.543,0.399,0.571,0.285,0,0.675,4,1,0.03,234.17,800.0
110092,Delhi,same_day,Tata1mg,commercial,6305,7,0,0.712,5,0,0,0.714,0.91,0.935,0.025,0,0.807,8,2,0.06,148.59,800.0
400064,Mumbai,hyperlocal,PhonePePincode,residential,4897,12,0,0.81,4,0,0,0.854,0.499,0.637,0.291,0,0.412,3,2,0.06,117.24,735.0
